"issue_key","reporter","created"
"XD-1400","mark.fisher","2014-03-14T11:08:47.000+0000"
"XD-1399","mark.fisher","2014-03-14T11:04:03.000+0000"
"XD-1398","mark.fisher","2014-03-14T11:01:54.000+0000"
"XD-1397","mark.fisher","2014-03-14T10:56:41.000+0000"
"XD-1396","grenfro","2014-03-13T10:29:38.000+0000"
"XD-1395","grenfro","2014-03-13T10:20:27.000+0000"
"XD-1394","mark.fisher","2014-03-13T05:39:53.000+0000"
"XD-1393","mark.fisher","2014-03-12T07:29:44.000+0000"
"XD-1392","mark.pollack","2014-03-11T20:41:29.000+0000"
"XD-1391","mark.pollack","2014-03-11T20:28:24.000+0000"
"XD-1390","iperumal","2014-03-11T15:22:13.000+0000"
"XD-1389","thomas.risberg","2014-03-11T13:35:36.000+0000"
"XD-1388","mark.pollack","2014-03-11T13:11:56.000+0000"
"XD-1387","mark.pollack","2014-03-11T12:09:22.000+0000"
"XD-1386","mark.pollack","2014-03-11T12:05:09.000+0000"
"XD-1385","grenfro","2014-03-11T09:07:24.000+0000"
"XD-1384","thomas.risberg","2014-03-10T15:20:23.000+0000"
"XD-1383","grenfro","2014-03-10T11:04:23.000+0000"
"XD-1382","grenfro","2014-03-09T19:31:14.000+0000"
"XD-1381","grenfro","2014-03-09T17:31:52.000+0000"
"XD-1380","grenfro","2014-03-09T17:24:57.000+0000"
"XD-1379","mark.fisher","2014-03-07T06:58:50.000+0000"
"XD-1378","mark.pollack","2014-03-07T06:24:39.000+0000"
"XD-1377","mark.fisher","2014-03-07T05:40:25.000+0000"
"XD-1376","iperumal","2014-03-06T16:48:59.000+0000"
"XD-1375","mark.pollack","2014-03-06T08:57:59.000+0000"
"XD-1374","mark.pollack","2014-03-06T08:08:00.000+0000"
"XD-1373","thomas.risberg","2014-03-06T05:56:54.000+0000"
"XD-1372","jbrisbin","2014-03-05T14:40:58.000+0000"
"XD-1371","anas4120","2014-03-05T09:32:22.000+0000"
"XD-1370","dmcintyre","2014-03-05T05:50:56.000+0000"
"XD-1369","ketan.d","2014-03-05T02:28:49.000+0000"
"XD-1368","dturanski","2014-03-04T14:24:40.000+0000"
"XD-1367","luke","2014-03-04T09:47:55.000+0000"
"XD-1366","grenfro","2014-03-04T07:15:56.000+0000"
"XD-1365","eric.bottard","2014-03-04T03:16:08.000+0000"
"XD-1364","thomas.risberg","2014-03-03T08:43:58.000+0000"
"XD-1363","iperumal","2014-03-03T08:16:18.000+0000"
"XD-1362","iperumal","2014-03-03T08:06:36.000+0000"
"XD-1361","psoares","2014-03-02T07:08:11.000+0000"
"XD-1360","karllopes","2014-02-28T11:06:33.000+0000"
"XD-1359","mark.fisher","2014-02-28T13:42:56.000+0000"
"XD-1358","dturanski","2014-02-27T12:39:40.000+0000"
"XD-1357","mark.fisher","2014-02-27T12:04:29.000+0000"
"XD-1356","thomas.risberg","2014-02-27T11:58:49.000+0000"
"XD-1355","iperumal","2014-02-27T11:55:45.000+0000"
"XD-1354","mark.fisher","2014-02-27T08:28:31.000+0000"
"XD-1353","thomas.risberg","2014-02-27T06:52:14.000+0000"
"XD-1352","iperumal","2014-02-25T14:00:20.000+0000"
"XD-1351","dturanski","2014-02-25T10:29:38.000+0000"
"XD-1350","mark.fisher","2014-02-25T10:02:34.000+0000"
"XD-1349","thomas.risberg","2014-02-25T08:18:42.000+0000"
"XD-1348","dturanski","2014-02-25T07:38:50.000+0000"
"XD-1347","eric.bottard","2014-02-25T07:15:15.000+0000"
"XD-1346","eric.bottard","2014-02-25T07:12:18.000+0000"
"XD-1345","eric.bottard","2014-02-25T07:10:50.000+0000"
"XD-1344","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1343","dturanski","2014-02-24T07:33:08.000+0000"
"XD-1342","iperumal","2014-02-21T18:04:42.000+0000"
"XD-1341","iperumal","2014-02-21T15:24:58.000+0000"
"XD-1340","iperumal","2014-02-21T14:24:12.000+0000"
"XD-1339","cblack","2014-02-20T10:19:43.000+0000"
"XD-1338","cblack","2014-02-20T10:14:16.000+0000"
"XD-1337","cblack","2014-02-20T10:04:44.000+0000"
"XD-1336","cblack","2014-02-20T09:53:00.000+0000"
"XD-1335","grussell","2014-02-20T07:24:32.000+0000"
"XD-1334","dturanski","2014-02-20T05:07:09.000+0000"
"XD-1333","iperumal","2014-02-19T23:58:15.000+0000"
"XD-1332","grenfro","2014-02-19T11:49:35.000+0000"
"XD-1331","hillert","2014-02-19T07:59:32.000+0000"
"XD-1330","iperumal","2014-02-18T15:58:58.000+0000"
"XD-1329","david_geary","2014-02-18T10:00:57.000+0000"
"XD-1328","iperumal","2014-02-14T19:49:28.000+0000"
"XD-1327","iperumal","2014-02-14T18:02:33.000+0000"
"XD-1326","mark.pollack","2014-02-14T14:27:35.000+0000"
"XD-1325","mark.pollack","2014-02-14T14:16:52.000+0000"
"XD-1324","mark.pollack","2014-02-14T14:15:56.000+0000"
"XD-1323","mark.pollack","2014-02-14T14:12:35.000+0000"
"XD-1322","thomas.risberg","2014-02-13T11:47:07.000+0000"
"XD-1321","thomas.risberg","2014-02-13T11:45:14.000+0000"
"XD-1320","hillert","2014-02-13T07:53:12.000+0000"
"XD-1319","eric.bottard","2014-02-13T03:27:49.000+0000"
"XD-1318","iperumal","2014-02-12T16:03:13.000+0000"
"XD-1317","thomas.risberg","2014-02-12T14:38:11.000+0000"
"XD-1316","hillert","2014-02-12T11:51:29.000+0000"
"XD-1315","grenfro","2014-02-12T10:28:59.000+0000"
"XD-1314","thomas.risberg","2014-02-12T09:05:27.000+0000"
"XD-1313","eric.bottard","2014-02-12T08:02:49.000+0000"
"XD-1312","eric.bottard","2014-02-12T08:01:19.000+0000"
"XD-1311","eric.bottard","2014-02-12T07:58:43.000+0000"
"XD-1310","eric.bottard","2014-02-12T07:56:20.000+0000"
"XD-1309","eric.bottard","2014-02-12T06:08:55.000+0000"
"XD-1308","eric.bottard","2014-02-12T04:28:59.000+0000"
"XD-1307","eric.bottard","2014-02-12T03:53:20.000+0000"
"XD-1306","eric.bottard","2014-02-12T02:59:26.000+0000"
"XD-1305","grenfro","2014-02-11T13:16:25.000+0000"
"XD-1304","mark.pollack","2014-02-11T11:53:21.000+0000"
"XD-1303","mark.pollack","2014-02-11T11:52:33.000+0000"
"XD-1302","mark.pollack","2014-02-11T11:32:15.000+0000"
"XD-1301","grenfro","2014-02-11T08:54:05.000+0000"
"XD-1300","iperumal","2014-02-10T19:01:06.000+0000"
"XD-1299","iperumal","2014-02-10T12:26:26.000+0000"
"XD-1298","eric.bottard","2014-02-10T08:08:57.000+0000"
"XD-1297","eric.bottard","2014-02-10T06:42:28.000+0000"
"XD-1296","iperumal","2014-02-10T01:10:41.000+0000"
"XD-1295","iperumal","2014-02-10T00:54:04.000+0000"
"XD-1294","iperumal","2014-02-07T13:15:18.000+0000"
"XD-1293","iperumal","2014-02-07T09:33:05.000+0000"
"XD-1292","eric.bottard","2014-02-03T08:29:48.000+0000"
"XD-1291","iperumal","2014-01-31T14:53:24.000+0000"
"XD-1290","eric.bottard","2014-01-31T09:04:45.000+0000"
"XD-1289","eric.bottard","2014-01-31T01:05:43.000+0000"
"XD-1288","eric.bottard","2014-01-31T01:04:21.000+0000"
"XD-1287","mark.pollack","2014-01-30T21:42:24.000+0000"
"XD-1286","eric.bottard","2014-01-30T07:33:46.000+0000"
"XD-1285","eric.bottard","2014-01-30T07:32:06.000+0000"
"XD-1284","eric.bottard","2014-01-30T07:29:09.000+0000"
"XD-1283","eric.bottard","2014-01-30T07:24:34.000+0000"
"XD-1282","eric.bottard","2014-01-30T06:41:13.000+0000"
"XD-1281","hillert","2014-01-29T19:56:23.000+0000"
"XD-1280","grenfro","2014-01-29T14:10:16.000+0000"
"XD-1279","mark.pollack","2014-01-29T11:21:30.000+0000"
"XD-1278","mark.pollack","2014-01-29T11:12:30.000+0000"
"XD-1277","eric.bottard","2014-01-29T04:32:26.000+0000"
"XD-1276","mark.pollack","2014-01-28T21:32:05.000+0000"
"XD-1275","mark.pollack","2014-01-28T17:37:13.000+0000"
"XD-1274","grussell","2014-01-28T10:24:08.000+0000"
"XD-1273","dturanski","2014-01-28T06:02:59.000+0000"
"XD-1272","eric.bottard","2014-01-28T05:13:16.000+0000"
"XD-1271","iperumal","2014-01-27T22:47:44.000+0000"
"XD-1270","mark.pollack","2014-01-27T20:51:07.000+0000"
"XD-1269","iperumal","2014-01-25T22:45:12.000+0000"
"XD-1268","mark.pollack","2014-01-25T06:40:24.000+0000"
"XD-1267","mark.pollack","2014-01-24T15:33:07.000+0000"
"XD-1266","luke","2014-01-24T08:24:36.000+0000"
"XD-1265","eric.bottard","2014-01-23T09:48:40.000+0000"
"XD-1264","eric.bottard","2014-01-23T05:14:47.000+0000"
"XD-1263","grenfro","2014-01-22T13:19:21.000+0000"
"XD-1262","dturanski","2014-01-22T10:45:00.000+0000"
"XD-1261","eric.bottard","2014-01-22T00:59:30.000+0000"
"XD-1260","mark.pollack","2014-01-21T23:35:07.000+0000"
"XD-1259","mark.pollack","2014-01-21T23:29:48.000+0000"
"XD-1258","mark.pollack","2014-01-21T23:26:44.000+0000"
"XD-1257","mark.pollack","2014-01-21T23:20:02.000+0000"
"XD-1256","eruiz","2014-01-21T02:49:06.000+0000"
"XD-1255","mark.pollack","2014-01-20T09:00:31.000+0000"
"XD-1254","dturanski","2014-01-20T08:09:56.000+0000"
"XD-1253","iperumal","2014-01-17T16:00:23.000+0000"
"XD-1252","dturanski","2014-01-17T04:43:43.000+0000"
"XD-1251","hillert","2014-01-16T14:46:10.000+0000"
"XD-1250","dturanski","2014-01-16T11:03:16.000+0000"
"XD-1249","dturanski","2014-01-16T11:00:40.000+0000"
"XD-1248","dturanski","2014-01-16T10:58:16.000+0000"
"XD-1247","dturanski","2014-01-16T10:56:06.000+0000"
"XD-1246","iperumal","2014-01-15T13:39:19.000+0000"
"XD-1245","grenfro","2014-01-15T07:04:56.000+0000"
"XD-1244","grenfro","2014-01-15T06:49:16.000+0000"
"XD-1243","grenfro","2014-01-15T06:37:59.000+0000"
"XD-1242","mark.pollack","2014-01-14T23:02:51.000+0000"
"XD-1241","mark.pollack","2014-01-14T22:59:58.000+0000"
"XD-1240","mark.pollack","2014-01-14T22:58:40.000+0000"
"XD-1239","mark.pollack","2014-01-14T22:54:19.000+0000"
"XD-1238","mark.pollack","2014-01-14T22:50:35.000+0000"
"XD-1237","mark.pollack","2014-01-14T22:39:22.000+0000"
"XD-1236","mark.pollack","2014-01-14T22:35:14.000+0000"
"XD-1235","mark.pollack","2014-01-14T22:34:24.000+0000"
"XD-1234","mark.pollack","2014-01-14T22:33:08.000+0000"
"XD-1233","mark.pollack","2014-01-14T22:31:47.000+0000"
"XD-1232","mark.pollack","2014-01-14T22:31:11.000+0000"
"XD-1231","mark.pollack","2014-01-14T22:29:14.000+0000"
"XD-1230","mark.pollack","2014-01-14T22:28:18.000+0000"
"XD-1229","mark.pollack","2014-01-14T22:25:08.000+0000"
"XD-1228","mark.pollack","2014-01-14T22:07:42.000+0000"
"XD-1227","mark.pollack","2014-01-14T21:59:45.000+0000"
"XD-1226","mark.pollack","2014-01-14T21:49:12.000+0000"
"XD-1225","mark.pollack","2014-01-14T21:48:18.000+0000"
"XD-1224","mark.pollack","2014-01-14T21:44:09.000+0000"
"XD-1223","iperumal","2014-01-14T10:45:03.000+0000"
"XD-1222","iperumal","2014-01-13T11:12:10.000+0000"
"XD-1221","iperumal","2014-01-13T10:51:05.000+0000"
"XD-1220","thomas.risberg","2014-01-10T12:30:46.000+0000"
"XD-1219","mark.pollack","2014-01-10T12:24:38.000+0000"
"XD-1218","mark.pollack","2014-01-10T11:45:36.000+0000"
"XD-1217","dturanski","2014-01-10T07:14:47.000+0000"
"XD-1216","hillert","2014-01-09T13:51:41.000+0000"
"XD-1215","iperumal","2014-01-09T12:20:40.000+0000"
"XD-1214","iperumal","2014-01-09T09:39:51.000+0000"
"XD-1213","eric.bottard","2014-01-09T05:30:20.000+0000"
"XD-1212","luke","2014-01-09T03:53:41.000+0000"
"XD-1211","grenfro","2014-01-08T15:25:57.000+0000"
"XD-1210","hillert","2014-01-08T12:59:06.000+0000"
"XD-1209","mark.pollack","2014-01-08T11:54:44.000+0000"
"XD-1208","luke","2014-01-08T07:45:37.000+0000"
"XD-1207","hillert","2014-01-08T07:27:40.000+0000"
"XD-1206","grussell","2014-01-07T15:28:42.000+0000"
"XD-1205","thomas.risberg","2014-01-07T11:24:22.000+0000"
"XD-1204","thomas.risberg","2014-01-07T07:37:06.000+0000"
"XD-1203","hillert","2014-01-06T16:02:53.000+0000"
"XD-1202","thomas.risberg","2014-01-06T14:33:22.000+0000"
"XD-1201","mark.pollack","2014-01-06T12:53:54.000+0000"
"XD-1200","thomas.risberg","2014-01-06T10:15:03.000+0000"
"XD-1199","thomas.risberg","2014-01-06T10:13:47.000+0000"
"XD-1198","hillert","2014-01-06T09:00:39.000+0000"
"XD-1197","thomas.risberg","2014-01-06T08:01:41.000+0000"
"XD-1196","thomas.risberg","2014-01-06T07:06:32.000+0000"
"XD-1195","eric.bottard","2014-01-03T11:35:44.000+0000"
"XD-1194","iperumal","2014-01-03T09:25:50.000+0000"
"XD-1193","mark.pollack","2014-01-03T07:53:07.000+0000"
"XD-1192","mark.pollack","2014-01-02T09:03:45.000+0000"
"XD-1191","thomas.risberg","2013-12-30T08:18:57.000+0000"
"XD-1190","iperumal","2013-12-27T07:20:33.000+0000"
"XD-1189","iperumal","2013-12-26T11:07:05.000+0000"
"XD-1188","iperumal","2013-12-23T14:44:35.000+0000"
"XD-1187","grenfro","2013-12-23T13:19:15.000+0000"
"XD-1186","iperumal","2013-12-23T11:14:14.000+0000"
"XD-1185","thomas.risberg","2013-12-21T06:38:25.000+0000"
"XD-1184","iperumal","2013-12-20T17:38:47.000+0000"
"XD-1183","grenfro","2013-12-19T17:31:09.000+0000"
"XD-1182","thomas.risberg","2013-12-19T11:42:39.000+0000"
"XD-1181","eric.bottard","2013-12-19T09:19:48.000+0000"
"XD-1180","eric.bottard","2013-12-19T07:21:53.000+0000"
"XD-1179","grenfro","2013-12-19T06:43:56.000+0000"
"XD-1178","thomas.risberg","2013-12-18T11:34:42.000+0000"
"XD-1177","mark.pollack","2013-12-18T11:32:06.000+0000"
"XD-1176","thomas.risberg","2013-12-18T10:42:19.000+0000"
"XD-1175","eric.bottard","2013-12-18T04:49:08.000+0000"
"XD-1174","mark.pollack","2013-12-17T08:30:00.000+0000"
"XD-1173","mark.pollack","2013-12-17T06:19:19.000+0000"
"XD-1172","eric.bottard","2013-12-17T06:06:58.000+0000"
"XD-1171","iperumal","2013-12-16T16:24:43.000+0000"
"XD-1170","daigo","2013-12-16T16:23:51.000+0000"
"XD-1169","daigo","2013-12-16T11:39:41.000+0000"
"XD-1168","luke","2013-12-16T11:32:59.000+0000"
"XD-1167","eric.bottard","2013-12-16T08:58:15.000+0000"
"XD-1166","dturanski","2013-12-16T08:40:35.000+0000"
"XD-1165","dturanski","2013-12-16T08:36:28.000+0000"
"XD-1164","mark.pollack","2013-12-16T08:20:51.000+0000"
"XD-1163","mark.pollack","2013-12-16T08:15:43.000+0000"
"XD-1162","daigo","2013-12-13T17:07:49.000+0000"
"XD-1161","thomas.risberg","2013-12-13T13:33:27.000+0000"
"XD-1160","thomas.risberg","2013-12-13T11:44:21.000+0000"
"XD-1159","david_geary","2013-12-13T08:09:46.000+0000"
"XD-1158","grenfro","2013-12-13T07:48:32.000+0000"
"XD-1157","dturanski","2013-12-12T12:50:51.000+0000"
"XD-1156","iperumal","2013-12-12T11:41:44.000+0000"
"XD-1155","thomas.risberg","2013-12-11T12:21:10.000+0000"
"XD-1154","eric.bottard","2013-12-11T09:28:39.000+0000"
"XD-1153","grussell","2013-12-09T10:42:20.000+0000"
"XD-1152","iperumal","2013-12-09T09:31:00.000+0000"
"XD-1151","eric.bottard","2013-12-09T09:16:48.000+0000"
"XD-1150","dturanski","2013-12-09T07:26:40.000+0000"
"XD-1149","dmarley","2013-12-08T15:08:39.000+0000"
"XD-1148","dturanski","2013-12-06T09:35:19.000+0000"
"XD-1147","dturanski","2013-12-06T09:30:28.000+0000"
"XD-1146","grussell","2013-12-06T09:21:42.000+0000"
"XD-1145","eric.bottard","2013-12-05T06:59:30.000+0000"
"XD-1144","mark.pollack","2013-12-04T20:12:57.000+0000"
"XD-1143","mark.pollack","2013-12-04T20:06:50.000+0000"
"XD-1142","mark.pollack","2013-12-04T19:51:55.000+0000"
"XD-1141","mark.pollack","2013-12-04T19:48:18.000+0000"
"XD-1140","grussell","2013-12-04T10:11:00.000+0000"
"XD-1139","grussell","2013-12-04T10:10:08.000+0000"
"XD-1138","hillert","2013-12-04T09:19:41.000+0000"
"XD-1137","eric.bottard","2013-12-04T08:19:31.000+0000"
"XD-1136","thomas.risberg","2013-12-03T16:36:45.000+0000"
"XD-1135","dturanski","2013-12-03T08:44:52.000+0000"
"XD-1134","grenfro","2013-12-02T18:27:06.000+0000"
"XD-1133","mark.pollack","2013-12-02T09:22:12.000+0000"
"XD-1132","dmarley","2013-12-01T12:08:41.000+0000"
"XD-1131","eric.bottard","2013-11-27T07:52:37.000+0000"
"XD-1130","grenfro","2013-11-26T11:08:46.000+0000"
"XD-1129","mark.pollack","2013-11-26T09:14:13.000+0000"
"XD-1128","david_syer","2013-11-26T09:00:39.000+0000"
"XD-1127","mark.pollack","2013-11-26T08:31:42.000+0000"
"XD-1126","david_syer","2013-11-26T08:30:50.000+0000"
"XD-1125","eric.bottard","2013-11-26T04:41:07.000+0000"
"XD-1124","eric.bottard","2013-11-26T03:35:32.000+0000"
"XD-1123","eric.bottard","2013-11-26T02:30:30.000+0000"
"XD-1122","eric.bottard","2013-11-26T01:46:43.000+0000"
"XD-1121","eric.bottard","2013-11-26T01:45:34.000+0000"
"XD-1120","hillert","2013-11-25T13:56:36.000+0000"
"XD-1119","iperumal","2013-11-25T11:11:25.000+0000"
"XD-1118","mark.pollack","2013-11-25T09:52:59.000+0000"
"XD-1117","mark.pollack","2013-11-25T09:29:27.000+0000"
"XD-1116","eric.bottard","2013-11-25T09:25:34.000+0000"
"XD-1115","thomas.risberg","2013-11-25T07:36:43.000+0000"
"XD-1114","dturanski","2013-11-25T07:03:47.000+0000"
"XD-1113","david_syer","2013-11-25T06:50:47.000+0000"
"XD-1112","david_syer","2013-11-25T05:37:30.000+0000"
"XD-1111","mark.fisher","2013-11-22T13:56:39.000+0000"
"XD-1110","iperumal","2013-11-22T07:57:21.000+0000"
"XD-1109","eric.bottard","2013-11-22T07:48:10.000+0000"
"XD-1108","eric.bottard","2013-11-22T07:47:00.000+0000"
"XD-1107","iperumal","2013-11-21T23:27:52.000+0000"
"XD-1106","mark.pollack","2013-11-21T09:58:58.000+0000"
"XD-1105","eric.bottard","2013-11-21T04:03:31.000+0000"
"XD-1104","eric.bottard","2013-11-21T04:01:11.000+0000"
"XD-1103","thomas.risberg","2013-11-20T14:03:34.000+0000"
"XD-1102","mark.pollack","2013-11-19T08:58:30.000+0000"
"XD-1101","mark.pollack","2013-11-19T08:57:33.000+0000"
"XD-1100","mark.pollack","2013-11-19T08:53:37.000+0000"
"XD-1099","hillert","2013-11-19T08:16:53.000+0000"
"XD-1098","grenfro","2013-11-19T06:21:20.000+0000"
"XD-1097","thomas.risberg","2013-11-19T03:20:56.000+0000"
"XD-1096","iperumal","2013-11-19T01:31:07.000+0000"
"XD-1095","mark.pollack","2013-11-18T21:01:50.000+0000"
"XD-1094","mark.pollack","2013-11-18T21:01:12.000+0000"
"XD-1093","mark.pollack","2013-11-18T21:00:40.000+0000"
"XD-1092","mark.pollack","2013-11-18T21:00:08.000+0000"
"XD-1091","mark.pollack","2013-11-18T20:59:32.000+0000"
"XD-1090","mark.pollack","2013-11-18T20:57:31.000+0000"
"XD-1089","mark.pollack","2013-11-18T20:56:43.000+0000"
"XD-1088","mark.pollack","2013-11-18T20:52:24.000+0000"
"XD-1087","mark.pollack","2013-11-18T20:48:59.000+0000"
"XD-1086","mark.pollack","2013-11-18T20:47:02.000+0000"
"XD-1085","mark.pollack","2013-11-18T20:45:53.000+0000"
"XD-1084","mark.pollack","2013-11-18T20:45:04.000+0000"
"XD-1083","mark.pollack","2013-11-18T20:44:07.000+0000"
"XD-1082","mark.pollack","2013-11-18T20:43:11.000+0000"
"XD-1081","mark.pollack","2013-11-18T20:24:03.000+0000"
"XD-1080","mark.pollack","2013-11-18T20:17:33.000+0000"
"XD-1079","mark.pollack","2013-11-18T19:51:25.000+0000"
"XD-1078","hillert","2013-11-18T11:20:27.000+0000"
"XD-1077","mark.pollack","2013-11-18T09:02:50.000+0000"
"XD-1076","mark.pollack","2013-11-18T08:55:58.000+0000"
"XD-1075","eric.bottard","2013-11-18T08:24:23.000+0000"
"XD-1074","eric.bottard","2013-11-18T08:16:22.000+0000"
"XD-1073","mark.pollack","2013-11-15T11:53:52.000+0000"
"XD-1072","dturanski","2013-11-15T11:00:46.000+0000"
"XD-1071","mark.pollack","2013-11-15T08:57:20.000+0000"
"XD-1070","mark.pollack","2013-11-15T08:55:06.000+0000"
"XD-1068","mark.pollack","2013-11-15T08:15:39.000+0000"
"XD-1067","mark.fisher","2013-11-14T04:48:14.000+0000"
"XD-1066","mark.fisher","2013-11-14T03:37:17.000+0000"
"XD-1065","mark.fisher","2013-11-14T03:00:17.000+0000"
"XD-1064","mark.fisher","2013-11-14T02:51:48.000+0000"
"XD-1063","eric.bottard","2013-11-14T02:21:45.000+0000"
"XD-1062","david_syer","2013-11-13T07:21:41.000+0000"
"XD-1061","hillert","2013-11-12T12:55:40.000+0000"
"XD-1060","iojohnso","2013-11-12T08:28:43.000+0000"
"XD-1059","iperumal","2013-11-12T06:33:53.000+0000"
"XD-1058","iperumal","2013-11-12T04:37:53.000+0000"
"XD-1057","grenfro","2013-11-11T21:22:06.000+0000"
"XD-1056","grenfro","2013-11-11T21:19:33.000+0000"
"XD-1055","grenfro","2013-11-11T21:17:47.000+0000"
"XD-1054","grenfro","2013-11-11T21:14:18.000+0000"
"XD-1053","mark.pollack","2013-11-11T16:08:24.000+0000"
"XD-1052","mark.fisher","2013-11-11T08:21:05.000+0000"
"XD-1051","mark.fisher","2013-11-11T06:15:18.000+0000"
"XD-1050","mark.fisher","2013-11-11T05:50:18.000+0000"
"XD-1049","mark.pollack","2013-11-10T14:13:56.000+0000"
"XD-1048","david_geary","2013-11-10T13:19:29.000+0000"
"XD-1047","david_geary","2013-11-10T12:41:11.000+0000"
"XD-1046","eric.bottard","2013-11-09T14:57:23.000+0000"
"XD-1045","mark.fisher","2013-11-09T12:56:25.000+0000"
"XD-1044","mark.fisher","2013-11-09T12:51:04.000+0000"
"XD-1043","mark.fisher","2013-11-09T12:47:18.000+0000"
"XD-1042","eric.bottard","2013-11-09T11:55:51.000+0000"
"XD-1041","thomas.risberg","2013-11-08T09:12:37.000+0000"
"XD-1040","luke","2013-11-07T11:05:36.000+0000"
"XD-1039","eric.bottard","2013-11-07T02:10:12.000+0000"
"XD-1038","dturanski","2013-11-06T08:59:26.000+0000"
"XD-1037","eric.bottard","2013-11-06T01:30:11.000+0000"
"XD-1036","eric.bottard","2013-11-06T01:24:13.000+0000"
"XD-1035","eric.bottard","2013-11-06T01:22:37.000+0000"
"XD-1034","dturanski","2013-11-05T07:39:35.000+0000"
"XD-1033","eric.bottard","2013-11-05T06:11:56.000+0000"
"XD-1032","eric.bottard","2013-11-05T03:00:06.000+0000"
"XD-1031","mark.pollack","2013-11-04T11:44:58.000+0000"
"XD-1030","abilan","2013-11-03T23:48:46.000+0000"
"XD-1029","grussell","2013-11-01T09:17:16.000+0000"
"XD-1028","hillert","2013-11-01T08:09:36.000+0000"
"XD-1027","luke","2013-11-01T06:59:01.000+0000"
"XD-1026","iperumal","2013-10-31T13:46:03.000+0000"
"XD-1025","iperumal","2013-10-31T13:25:59.000+0000"
"XD-1024","grussell","2013-10-30T09:06:01.000+0000"
"XD-1023","eric.bottard","2013-10-29T08:01:16.000+0000"
"XD-1022","eric.bottard","2013-10-29T02:50:09.000+0000"
"XD-1021","eric.bottard","2013-10-29T02:45:23.000+0000"
"XD-1020","eric.bottard","2013-10-29T02:42:25.000+0000"
"XD-1019","grussell","2013-10-28T15:30:38.000+0000"
"XD-1018","luke","2013-10-28T11:06:30.000+0000"
"XD-1017","grenfro","2013-10-25T13:59:23.000+0000"
"XD-1016","dturanski","2013-10-25T12:55:41.000+0000"
"XD-1015","iperumal","2013-10-25T09:14:40.000+0000"
"XD-1014","hillert","2013-10-25T09:11:17.000+0000"
"XD-1013","hillert","2013-10-25T09:10:07.000+0000"
"XD-1012","grenfro","2013-10-25T09:00:42.000+0000"
"XD-1011","grenfro","2013-10-25T07:37:27.000+0000"
"XD-1010","eric.bottard","2013-10-25T07:33:32.000+0000"
"XD-1009","hillert","2013-10-24T08:09:32.000+0000"
"XD-1008","iperumal","2013-10-23T22:18:42.000+0000"
"XD-1007","iperumal","2013-10-23T22:09:48.000+0000"
"XD-1006","iperumal","2013-10-23T21:18:22.000+0000"
"XD-1005","iperumal","2013-10-23T21:15:20.000+0000"
"XD-1004","iperumal","2013-10-23T21:11:59.000+0000"
"XD-1003","iperumal","2013-10-23T21:08:17.000+0000"
"XD-1002","iperumal","2013-10-23T21:05:21.000+0000"
